Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
1202 -61.803657 -29.817867 241.072059 -62.080306 31.356081 259.465361 -20.859782 -29.619527 245.552421 -27.029324 31.473911 266.407585 -69.058651 5.799447 254.229641 -43.830124 65.177208 264.297318 -21.456379 3.101761 262.60016 0 0 0 0 -0.000034 0 0.000001 2.51258 -4.187494 -144.340537 135.965549 -152.793747 157.818907 -153.54784 118.693515 -103.634456 151.727843 -70.089395 -62.476588 -22.883849 -27.541595 79.180265 89.075795 0
1241 -61.799026 -29.821664 241.065764 -62.078255 31.356221 259.449816 -20.851417 -29.61964 245.546722 -27.023667 31.47693 266.400647 -69.053233 5.796634 254.216838 -43.829304 65.176159 264.294076 -21.448882 3.103503 262.589288 0 0 0 0 -0.000028 0 0.000001 2.512242 -4.189557 -144.322754 135.94364 -152.805492 157.829977 -153.543064 118.662741 -103.620223 151.730861 -70.100646 -62.484459 -22.872511 -27.533813 79.182756 89.073624 0
1269 -61.792266 -29.825643 241.056418 -62.076116 31.354877 259.43327 -20.842727 -29.619992 245.54019 -27.018708 31.480393 266.394281 -69.047385 5.793944 254.203415 -43.828842 65.175623 264.291596 -21.441671 3.1052 262.578773 0 0 0 0 0.000008 0 0.000001 2.51434 -4.191005 -144.307053 135.925043 -152.814762 157.843442 -153.545513 118.63519 -103.604033 151.729885 -70.110124 -62.492926 -22.863641 -27.525404 79.183531 89.072257 0
1303 -61.783624 -29.829964 241.044831 -62.074435 31.354135 259.418249 -20.834345 -29.619831 245.533133 -27.014187 31.483877 266.388559 -69.041777 5.791361 254.190612 -43.828395 65.17539 264.290094 -21.434687 3.107125 262.568283 0 0 0 0 0.000003 0 0 2.517643 -4.194012 -144.295121 135.907097 -152.820723 157.856009 -153.558363 118.611169 -103.588064 151.730223 -70.116536 -62.499897 -22.858625 -27.518526 79.182147 89.069959 0
1336 -61.781836 -29.663047 241.04445 -62.072968 31.353137 259.404278 -20.825636 -29.619706 245.525217 -27.010041 31.487226 266.383243 -69.035906 5.789277 254.178381 -43.828428 65.173513 264.289737 -21.425803 3.107409 262.55672 0 0 0 0 0.000015 0 0 2.522178 -4.197205 -144.283723 135.889314 -152.824248 157.868603 -153.56381 118.586796 -103.580952 151.732056 -70.119394 -62.505909 -22.858173 -27.512603 79.178067 89.067789 0
1365 -61.754316 -29.634786 241.00883 -62.071669 31.351781 259.39157 -20.815432 -29.620281 245.516276 -27.006415 31.490418 266.378427 -69.02957 5.787304 254.165769 -43.828684 65.171528 264.289761 -21.415757 3.109035 262.546015 0 0 0 0 0.000355 0 0.000001 2.554061 -4.198263 -144.272754 135.876228 -152.771789 157.879912 -153.561257 118.574995 -103.577078 151.71882 -70.051759 -62.511045 -22.938947 -27.50746 79.138592 89.068023 0
1398 -61.724597 -29.614046 240.971661 -62.070489 31.350294 259.37984 -20.804532 -29.62127 245.506406 -27.003127 31.493378 266.374016 -69.021946 5.784085 254.151297 -43.829459 65.169626 264.289904 -21.404976 3.110243 262.534714 0 0 0 0 0.000292 0 0 2.578465 -4.197309 -144.263014 135.868397 -152.731554 157.888485 -153.538846 118.578751 -103.594935 151.695629 -70.006673 -62.515055 -22.998154 -27.503461 79.101908 89.067806 0
1430 -61.692977 -29.599044 240.932584 -62.06966 31.348374 259.368873 -20.79341 -29.622388 245.495963 -27.000281 31.495976 266.369915 -69.013852 5.780537 254.136634 -43.830073 65.169841 264.291787 -21.395475 3.112973 262.52389 0 0 0 0 0.000279 0 0 2.599691 -4.194299 -144.252331 135.863733 -152.698079 157.897461 -153.484966 118.589095 -103.640432 151.669246 -69.965224 -62.518601 -23.053989 -27.499922 79.065498 89.067654 0
1468 -61.663121 -29.588979 240.895104 -62.069005 31.346583 259.359074 -20.782654 -29.623443 245.485806 -26.997572 31.498331 266.366339 -69.005919 5.777031 254.122448 -43.830946 65.171182 264.295292 -21.385437 3.115914 262.512589 0 0 0 0 0.000276 0 0 2.62064 -4.191258 -144.243967 135.861452 -152.666534 157.907813 -153.413814 118.594229 -103.699496 151.65397 -69.924218 -62.521905 -23.109704 -27.496717 79.02859 89.065219 0
1499 -61.633193 -29.584619 240.855026 -62.067848 31.344485 259.350109 -20.772302 -29.623702 245.475078 -26.994851 31.500465 266.363859 -68.998307 5.77367 254.108286 -43.832052 65.172803 264.300275 -21.377602 3.11714 262.500572 0 0 0 0 0.000267 0 0 2.639737 -4.187123 -144.235939 135.861692 -152.640277 157.91975 -153.335031 118.601026 -103.768446 151.634323 -69.887111 -62.526352 -23.160113 -27.492314 78.99524 89.06418 0
