Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
1355 -14.341247 -32.711524 175.967443 -12.97885 25.659141 188.97506 24.042521 -30.813962 174.014151 20.366555 26.128647 186.677802 -15.719163 -1.135757 186.103976 2.84459 59.697592 184.953451 25.289378 -1.015874 184.544218 0 0 0 0 0.004935 0 0.000019 -2.586044 2.284421 -132.336022 136.904865 -165.800703 160.628614 -100.929942 130.44159 -154.00972 120.719852 -72.185698 -70.748807 -17.983146 -19.417144 87.620547 -87.56187 0
1378 -14.300565 -32.791373 176.075613 -12.966292 25.671393 189.040411 24.130061 -30.5058 174.051714 20.356685 26.152432 186.591828 -15.681839 -1.12859 186.226559 2.835004 59.703314 184.927857 25.310755 -0.976222 184.473276 0 0 0 0 0.004144 0 0.000083 -2.601512 2.393418 -132.251175 137.038012 -165.748165 160.545141 -100.807118 131.305573 -154.074729 120.63201 -72.218055 -70.553318 -17.951026 -19.588066 87.620733 -87.740706 0
1411 -14.248168 -32.869247 176.177084 -12.946348 25.683308 189.1114 24.202639 -30.324787 174.075687 20.350184 26.181057 186.50192 -15.637541 -1.12271 186.347127 2.827044 59.708554 184.899378 25.346556 -0.939723 184.394288 0 0 0 0 0.006706 0 -0.000031 -2.567265 2.510985 -132.164051 137.18602 -165.695936 160.561406 -100.662784 132.359408 -154.179365 120.268714 -72.240213 -70.57543 -17.928984 -19.553876 87.621195 -87.840729 0
1442 -14.18754 -32.943654 176.268899 -12.919343 25.692657 189.182556 24.281821 -30.207467 174.089932 20.353009 26.217231 186.409223 -15.584099 -1.119812 186.466396 2.819817 59.715414 184.866512 25.397509 -0.909672 184.298921 0 0 0 0 0.007965 0 0.00002 -2.525162 2.649708 -132.06804 137.367457 -165.64344 160.593116 -100.495891 133.536278 -154.299717 119.629529 -72.252995 -70.66477 -17.917413 -19.458438 87.613399 -87.896482 0
1475 -14.12449 -33.007252 176.34393 -12.881537 25.704184 189.258873 24.374606 -30.141893 174.096024 20.365626 26.253983 186.320603 -15.520512 -1.117511 186.582422 2.816641 59.722853 184.822869 25.456822 -0.884502 184.199834 0 0 0 0 0.008795 0 -0.000188 -2.456599 2.781382 -131.973254 137.536018 -165.581994 160.668797 -100.313358 134.603221 -154.476883 119.032905 -72.248695 -70.801705 -17.922596 -19.317121 87.606948 -87.940512 0
1510 -14.061941 -33.060864 176.405513 -12.835395 25.710869 189.332354 24.481347 -30.122253 174.092376 20.394996 26.289329 186.229765 -15.447681 -1.114983 186.692441 2.825059 59.726465 184.759629 25.531247 -0.859537 184.095562 0 0 0 0 0.00986 0 -0.000136 -2.367035 2.916977 -131.860529 137.694484 -165.517541 160.783471 -100.108819 135.505439 -154.748639 118.625271 -72.216256 -70.960132 -17.953872 -19.153006 87.613238 -87.997565 0
1542 -13.959464 -32.914808 176.517761 -12.7791 25.715995 189.401972 24.618959 -30.167112 174.075413 20.437163 26.317176 186.137342 -15.354791 -1.101874 186.803079 2.837695 59.730017 184.688091 25.615871 -0.837651 183.991444 0 0 0 0 0.010478 0 -0.000081 -2.267036 3.056927 -131.735832 137.849686 -165.453649 160.919576 -99.890724 136.342142 -155.102939 118.286421 -72.166573 -71.138765 -17.999996 -18.968784 87.635611 -88.055577 0
1576 -13.841829 -32.934019 176.548386 -12.709427 25.719565 189.463603 24.874976 -30.805719 173.885763 20.505595 26.343077 186.039853 -15.251155 -1.095083 186.898184 2.856815 59.734285 184.609663 25.717467 -0.820347 183.884525 0 0 0 0 0.013275 0 0.000113 -2.129587 3.224372 -131.568749 138.017492 -165.351762 161.092587 -99.622771 137.168463 -155.349674 118.174917 -72.09977 -71.330093 -18.069832 -18.767528 87.610237 -88.155736 0
1611 -13.699846 -32.962045 176.559961 -12.630749 25.716859 189.513683 25.121048 -31.379643 173.700762 20.641796 26.34263 185.913205 -15.139286 -1.090088 186.977243 2.890296 59.732157 184.51395 25.829861 -0.810269 183.777845 0 0 0 0 0.016389 0 0.000131 -1.893453 3.3658 -131.404866 138.136467 -165.24123 161.454324 -99.366912 137.902096 -155.753853 119.514618 -72.008829 -71.565577 -18.162967 -18.502111 87.589502 -88.473204 0
1641 -13.507023 -32.99301 176.537395 -12.539266 25.710526 189.549935 25.322652 -31.838658 173.545742 20.782189 26.337945 185.798895 -15.011927 -1.08455 187.036848 2.936534 59.727263 184.412205 25.957716 -0.804042 183.676815 0 0 0 0 0.012534 0 0.000245 -1.673004 3.434893 -131.229877 138.099662 -165.122406 161.776397 -99.116222 138.440209 -156.111777 120.844426 -71.917359 -71.759962 -18.260484 -18.286697 87.541894 -88.738472 0
